# real and imag parts of the whitening filter for caltech 40m detector
# data format:  f (Hz)  re(W(f)) im(W(f)) (both in units of rHz/strain)
#
1.048038e+02	1.854189e+16	1.769116e+16
1.051049e+02	1.860893e+16	1.829341e+16
1.054061e+02	1.866700e+16	1.890938e+16
1.057073e+02	1.871610e+16	1.953958e+16
1.060084e+02	1.875625e+16	2.018450e+16
1.063096e+02	1.878744e+16	2.084461e+16
1.066107e+02	1.880971e+16	2.152046e+16
1.069119e+02	1.882306e+16	2.221253e+16
1.072131e+02	1.882752e+16	2.292135e+16
1.075142e+02	1.882305e+16	2.364732e+16
1.078154e+02	1.880928e+16	2.438992e+16
1.081165e+02	1.878571e+16	2.514830e+16
1.084177e+02	1.875186e+16	2.592163e+16
1.087189e+02	1.870720e+16	2.670901e+16
1.090200e+02	1.865122e+16	2.750951e+16
1.093212e+02	1.858339e+16	2.832225e+16
1.096224e+02	1.850317e+16	2.914626e+16
1.099235e+02	1.841001e+16	2.998056e+16
1.102247e+02	1.830337e+16	3.082413e+16
1.105258e+02	1.818268e+16	3.167600e+16
1.108270e+02	1.804736e+16	3.253510e+16
1.111282e+02	1.789684e+16	3.340035e+16
1.114293e+02	1.773051e+16	3.427069e+16
1.117305e+02	1.754779e+16	3.514500e+16
1.120316e+02	1.734808e+16	3.602210e+16
1.123328e+02	1.713073e+16	3.690089e+16
1.126340e+02	1.689513e+16	3.778016e+16
1.129351e+02	1.664066e+16	3.865867e+16
1.132363e+02	1.636664e+16	3.953523e+16
1.135374e+02	1.607243e+16	4.040856e+16
1.138386e+02	1.575747e+16	4.127778e+16
1.141398e+02	1.542142e+16	4.214323e+16
1.144409e+02	1.506401e+16	4.300539e+16
1.147421e+02	1.468499e+16	4.386477e+16
1.150432e+02	1.428404e+16	4.472195e+16
1.153444e+02	1.386090e+16	4.557745e+16
1.156456e+02	1.341531e+16	4.643183e+16
1.159467e+02	1.294695e+16	4.728568e+16
1.162479e+02	1.245556e+16	4.813959e+16
1.165490e+02	1.194085e+16	4.899416e+16
1.168502e+02	1.140255e+16	4.984998e+16
1.171514e+02	1.084034e+16	5.070773e+16
1.174525e+02	1.025396e+16	5.156803e+16
1.177537e+02	9.643126e+15	5.243151e+16
1.180548e+02	9.007520e+15	5.329888e+16
1.183560e+02	8.346868e+15	5.417082e+16
1.186572e+02	7.660894e+15	5.504801e+16
1.189583e+02	6.949270e+15	5.593120e+16
1.192595e+02	6.211720e+15	5.682111e+16
1.195606e+02	5.447966e+15	5.771843e+16
1.198618e+02	4.657681e+15	5.862398e+16
1.201630e+02	3.840911e+15	5.953761e+16
1.204641e+02	2.998161e+15	6.045797e+16
1.207653e+02	2.129920e+15	6.138370e+16
1.210664e+02	1.236755e+15	6.231326e+16
1.213676e+02	3.192503e+14	6.324516e+16
1.216688e+02	-6.220624e+14	6.417790e+16
1.219699e+02	-1.586567e+15	6.510991e+16
1.222711e+02	-2.573657e+15	6.603959e+16
1.225722e+02	-3.582682e+15	6.696532e+16
1.228734e+02	-4.613052e+15	6.788547e+16
1.231746e+02	-5.664088e+15	6.879835e+16
